Date	Time	Trainig/Test	Event ID	Title	Link	Abstract
06.02.2019	10:29:26	Training	1	NBC Nightly News: Grieving pet owners say dog food recall came too late	https://twitter.com/tweet/status/1093094307878313984	NBC Nightly News: Grieving pet owners say dog food recall came too late https://t.co/IqDOtTt5P7
06.02.2019	16:10:31	Training	1	HILL'S PET NUTRITION VOLUNTARY DOG FOOD RECALL: Dear Valued Client, Below you will find all pertinent information…	https://twitter.com/tweet/status/1093180314078404608	HILL'S PET NUTRITION VOLUNTARY DOG FOOD RECALL: Dear Valued Client, Below you will find all pertinent information… https://t.co/jBUyVJdud0
05.02.2019	20:30:04	Training	1	RECALL ALERT: Several varieties of the company's canned Prescription Diet and Science Diet foods were affected in t…	https://twitter.com/tweet/status/1092883072985559040	RECALL ALERT: Several varieties of the company's canned Prescription Diet and Science Diet foods were affected in t… https://t.co/Xoj1xKD1oz
05.02.2019	22:36:10	Training	1	@DisneyMoms Hill's dog food recall: Pet owners blame Hills for dogs' deaths - The ...	https://twitter.com/tweet/status/1092914810684088322	@DisneyMoms Hill's dog food recall: Pet owners blame Hills for dogs' deaths - The ... https://t.co/CgpMTTmmrv... 19 hours ago
05.02.2019	11:03:03	Training	1	?? PET FOOD RECALL!?? Hill’s Pet Nutrition Ltd is recalling a selection of its dog food because it may contain hig…	https://twitter.com/tweet/status/1092740378506211330	?? PET FOOD RECALL!?? Hill’s Pet Nutrition Ltd is recalling a selection of its dog food because it may contain hig… https://t.co/qGMM3ajRcv
05.02.2019	19:59:19	Training	1	More and more pet foods are getting recalled due to dangerously high levels of Vitamin D. Hills prescription food i…	https://twitter.com/tweet/status/1092875336545648640	More and more pet foods are getting recalled due to dangerously high levels of Vitamin D. Hills prescription food i… https://t.co/kHamCDlmQY
06.02.2019	17:02:36	Training	1	Hill’s Nutrition Dog Food Recall for Excessive Vitamin D | https://t.co/K6fEdAxjQa	https://twitter.com/tweet/status/1093193250742173701	Hill’s Nutrition Dog Food Recall for Excessive Vitamin D | https://t.co/K6fEdAxjQa https://t.co/nbr0FWhhIf
06.02.2019	17:09:28	Training	1	WARNING/RECALL: Hills Prescription Diet https://t.co/3aIHSEuvAO	https://twitter.com/tweet/status/1093194980104065024	WARNING/RECALL: Hills Prescription Diet https://t.co/3aIHSEuvAO https://t.co/3aIHSEuvAO
06.02.2019	19:15:53	Training	1	Voluntary Recall for Hill's Pet Nutrition Canned Dog Food.	https://twitter.com/tweet/status/1093226793643974659	Voluntary Recall for Hill's Pet Nutrition Canned Dog Food. https://t.co/kssNGlOVKq
06.02.2019	15:08:18	Training	1	Another recall >>Dog food recall: How high levels of vitamin D can be deadly for pets	https://twitter.com/tweet/status/1093164488021336064	Another recall >>Dog food recall: How high levels of vitamin D can be deadly for pets https://t.co/NkmyxWumFk
06.02.2019	20:00:12	Training	1	RECALL ALERT: Some varieties of Hill's canned dog food recalled due to excessive vitamin D. Details:	https://twitter.com/tweet/status/1093237947770515457	RECALL ALERT: Some varieties of Hill's canned dog food recalled due to excessive vitamin D. Details: https://t.co/9vglWu8kdo
06.02.2019	12:29:06	Training	1	HILL SCIENCE HAS DOG FOOD RECALL. TO MUCH VITAMIN A. IT IS DEADLY!! DO NOT FEED YOUR PET!	https://twitter.com/tweet/status/1093124421706043392	HILL SCIENCE HAS DOG FOOD RECALL. TO MUCH VITAMIN A. IT IS DEADLY!! DO NOT FEED YOUR PET! https://t.co/qosy1TeUjI CHECK HERE
06.02.2019	20:07:39	Training	1	?? ATTENTION! Dog food recall! ??	https://twitter.com/tweet/status/1093239819906572288	?? ATTENTION! Dog food recall! ?? https://t.co/ID1hgaRvS7
05.02.2019	12:37:45	Training	1	Beware of Hills Prescription Dog Food recall. Could result in death. So very, very sad.	https://twitter.com/tweet/status/1092764211237789696	Beware of Hills Prescription Dog Food recall. Could result in death. So very, very sad. https://t.co/I0T42L1xkr #RVA #Virginia
05.02.2019	23:01:09	Training	1	Voluntary Recall Alert: Hill's Pet Nutrition - Select canned wet dog food. Please read.	https://twitter.com/tweet/status/1092921095261306881	Voluntary Recall Alert: Hill's Pet Nutrition - Select canned wet dog food. Please read. https://t.co/s3vBlLlIqa
05.02.2019	19:12:56	Training	1	For people that use Hills dog food--Recall for elevated vitamin D (bad for dogs)	https://twitter.com/tweet/status/1092863665190125568	For people that use Hills dog food--Recall for elevated vitamin D (bad for dogs) https://t.co/rrNWBVQvTq
06.02.2019	22:30:18	Training	1	DOG FOOD RECALL: Some varieties of Hill's canned dog food have been recalled due to excessive vitamin D.	https://twitter.com/tweet/status/1093275870272339968	DOG FOOD RECALL: Some varieties of Hill's canned dog food have been recalled due to excessive vitamin D. https://t.co/bLXTPvGaGj
06.02.2019	10:27:26	Training	1	WATCH: Grieving Pet Owners Say Dog Food Recall Came Too Late https://t.co/5G0W4a6TZE	https://twitter.com/tweet/status/1093093807162191872	WATCH: Grieving Pet Owners Say Dog Food Recall Came Too Late https://t.co/5G0W4a6TZE https://t.co/1RpIbNrDAq
05.02.2019	18:26:24	Training	1	FOX BIZ NEWS: Another dog food recall over dangerous levels of vitamin D https://t.co/87ENogtYjd	https://twitter.com/tweet/status/1092851951505731584	FOX BIZ NEWS: Another dog food recall over dangerous levels of vitamin D https://t.co/87ENogtYjd https://t.co/H8FQ5PGO0Q
05.02.2019	00:00:26	Training	1	RT @EastBayTimes: New dog food recall and the latest warning on grain-free foods https://t.co/EZKAo4nTSd	https://twitter.com/tweet/status/1092573629043232770	RT @EastBayTimes: New dog food recall and the latest warning on grain-free foods https://t.co/EZKAo4nTSd https://t.co/sCwat9kHOe
06.02.2019	01:38:22	Training	1	Hill Prescription Dog Food Recall	https://twitter.com/tweet/status/1092960661502537729	Hill Prescription Dog Food Recall https://t.co/e2Xp6tfr3L
05.02.2019	17:40:23	Training	1	IS YOUR VETERINARIAN PRESCRIBING/SELLING HILL'S PRESCRIPTION FOOD? There's a dog food recall in progress. Read tod…	https://twitter.com/tweet/status/1092840445971881984	IS YOUR VETERINARIAN PRESCRIBING/SELLING HILL'S PRESCRIPTION FOOD? There's a dog food recall in progress. Read tod… https://t.co/V0KCQUFvya
05.02.2019	19:04:15	Training	1	?????? Hill's dog food recall: Pet owners blame Hills for dogs' deaths - The Washington Post	https://twitter.com/tweet/status/1092861478183538691	?????? Hill's dog food recall: Pet owners blame Hills for dogs' deaths - The Washington Post https://t.co/vKvwskfo4X
05.02.2019	22:58:51	Training	1	RT @ebscbwi: @JTAnews Hill's dog food recall: Pet owners blame Hills for dogs' deaths - The ...	https://twitter.com/tweet/status/1092920517152178179	RT @ebscbwi: @JTAnews Hill's dog food recall: Pet owners blame Hills for dogs' deaths - The ... https://t.co/CgpMTTmmrv... 19 hours ago
05.02.2019	18:18:04	Training	1	RT @Dave1Agar: Hill's dog food recall: Pet owners blame Hills for dogs' deaths - The Washington Post	https://twitter.com/tweet/status/1092849855091916800	RT @Dave1Agar: Hill's dog food recall: Pet owners blame Hills for dogs' deaths - The Washington Post https://t.co/LTHeyJuA6k
04.02.2019	20:50:10	Training	1	Recall alert! Hill's Pet Nutrition has issued a voluntary recall for several types of its CANINE canned food, due…	https://twitter.com/tweet/status/1092525745136693249	Recall alert! Hill's Pet Nutrition has issued a voluntary recall for several types of its CANINE canned food, due… https://t.co/B2NErznl99
06.02.2019	18:32:38	Training	1	Dog Food Recall 2019: How To Get Your Refund	https://twitter.com/tweet/status/1093215909471272961	Dog Food Recall 2019: How To Get Your Refund https://t.co/fPMHAqYbLO
05.02.2019	04:08:03	Training	1	New dog food recall and the latest warning on grain-free foods - The Mercury News https://t.co/BHat0h0ivE	https://twitter.com/tweet/status/1092635940248444929	New dog food recall and the latest warning on grain-free foods - The Mercury News https://t.co/BHat0h0ivE https://t.co/EgpRoBS5lQ
06.02.2019	17:15:30	Training	1	@USATODAY on the pet food recall.	https://twitter.com/tweet/status/1093196589894635520	@USATODAY on the pet food recall. https://t.co/nnfbfwC8Ln
06.02.2019	17:00:23	Training	1	Dog food recall of Hill's Pet Nutrition: Vitamin D levels may be toxic https://t.co/DhMcXUECXx	https://twitter.com/tweet/status/1093192710884859904	Dog food recall of Hill's Pet Nutrition: Vitamin D levels may be toxic https://t.co/DhMcXUECXx https://t.co/idlLxRthFH
07.02.2019	05:21:16	Training	1	Hills dog food recall: Pet owners report dog deaths from recalled food on social media -	https://twitter.com/tweet/status/1093379144098951169	Hills dog food recall: Pet owners report dog deaths from recalled food on social media - https://t.co/SiIPEhslrL #LatestComments
05.02.2019	23:55:18	Training	1	????VERY IMPORTANT???? Voluntary Recall for Hill's Pet Nutrition Canned Dog Food. ????PLEASE SHARE????	https://twitter.com/tweet/status/1092934809511514118	????VERY IMPORTANT???? Voluntary Recall for Hill's Pet Nutrition Canned Dog Food. ????PLEASE SHARE???? https://t.co/4cDUxTVgBF
05.02.2019	20:20:03	Training	1	Distraught pet owners lash out at company following dog food recall	https://twitter.com/tweet/status/1092880555803201536	Distraught pet owners lash out at company following dog food recall https://t.co/NlI84AiNVx
06.02.2019	17:02:54	Training	1	?? DOG FOOD RECALL ?? Hill’s Pet Nutrition is recalling select canned dog food products after receiving a complaint a…	https://twitter.com/tweet/status/1093193327044952065	?? DOG FOOD RECALL ?? Hill’s Pet Nutrition is recalling select canned dog food products after receiving a complaint a… https://t.co/5KzM0D4MqC
06.02.2019	18:45:04	Training	1	Hill's dog food recall: Pet owners blame Hills for dogs' deaths	https://twitter.com/tweet/status/1093219038493327360	Hill's dog food recall: Pet owners blame Hills for dogs' deaths https://t.co/3ejwSDKcZM
06.02.2019	00:05:43	Training	1	Another dog food recall over dangerous levels of vitamin D -	https://twitter.com/tweet/status/1092937416581804032	Another dog food recall over dangerous levels of vitamin D - https://t.co/VMnYwxEY8z #FoxBusiness
04.02.2019	20:44:09	Training	1	Voluntary Recall for Hill's Pet Nutrition Canned Dog Food. - end0skeletal: bush-dogs: World wide recall...	https://twitter.com/tweet/status/1092524230841958401	Voluntary Recall for Hill's Pet Nutrition Canned Dog Food. - end0skeletal: bush-dogs: World wide recall... https://t.co/V7MZBOp9XQ
06.02.2019	15:23:41	Training	1	Pet Food Recall, Hill’s Prescription Diet, overdoses your pet on vitamin D	https://twitter.com/tweet/status/1093168356948168704	Pet Food Recall, Hill’s Prescription Diet, overdoses your pet on vitamin D https://t.co/XJxg0XmhzW
06.02.2019	01:00:03	Training	1	RECALL ALERT: Hill's Pet Nutrition has voluntarily recalled 25 products last week over concerns of excessive vitami…	https://twitter.com/tweet/status/1092951019204632576	RECALL ALERT: Hill's Pet Nutrition has voluntarily recalled 25 products last week over concerns of excessive vitami… https://t.co/cOPcYToglP
07.02.2019	08:00:25	Training	1	HILL'S DOG FOOD RECALL: excessive levels of vitamin D in canned varieties https://t.co/Q5GZ7AkY88	https://twitter.com/tweet/status/1093419195902107648	HILL'S DOG FOOD RECALL: excessive levels of vitamin D in canned varieties https://t.co/Q5GZ7AkY88 https://t.co/m9Bwd2DTQ9
06.02.2019	13:27:52	Training	1	Grieving pet owners say dog food recall came too late #HillsPetNutrition	https://twitter.com/tweet/status/1093139211333615616	Grieving pet owners say dog food recall came too late #HillsPetNutrition https://t.co/SSLJoxP2Sd
07.02.2019	04:59:01	Training	1	Dog food recall may have come too late for local pet owner https://t.co/NnRcN3Qx8I	https://twitter.com/tweet/status/1093373544799653888	Dog food recall may have come too late for local pet owner https://t.co/NnRcN3Qx8I https://t.co/PvJYccc00D
06.02.2019	23:35:20	Training	1	What about that dog food recall, only after a number of dogs have already died? #AllanLoudell #Del-AWARE	https://twitter.com/tweet/status/1093292174656065537	What about that dog food recall, only after a number of dogs have already died? #AllanLoudell #Del-AWARE https://t.co/8Q4sQMIVwI
06.02.2019	00:42:13	Training	1	The Washington Post: Hill's dog food recall: Pet owners blame Hills for dogs' deaths.	https://twitter.com/tweet/status/1092946530246500352	The Washington Post: Hill's dog food recall: Pet owners blame Hills for dogs' deaths. https://t.co/LRtwueg1aB via @GoogleNews
03.02.2019	16:00:20	Training	1	?? DOG FOOD RECALL expanded and includes #ScienceDiet! ??	https://twitter.com/tweet/status/1092090521990950921	?? DOG FOOD RECALL expanded and includes #ScienceDiet! ?? https://t.co/thqz5hjkLM
05.02.2019	16:01:37	Training	1	If you have a dog, check your Hill's/Science Diet canned dog food products. Voluntary recall for elevated amounts…	https://twitter.com/tweet/status/1092815517558157312	If you have a dog, check your Hill's/Science Diet canned dog food products. Voluntary recall for elevated amounts… https://t.co/eo7kaQBxz9
05.02.2019	01:19:50	Training	1	*Important* Dog Food Recall - Only the following specific Hill's canned dog food diets are subject to this recall.	https://twitter.com/tweet/status/1092593608014716928	*Important* Dog Food Recall - Only the following specific Hill's canned dog food diets are subject to this recall. https://t.co/cHUY7GAaLY
05.02.2019	16:59:31	Training	1	Here is a link to all of the pet food recalls from 2018 and the latest Hill's Science Diet recall as of January of…	https://twitter.com/tweet/status/1092830086699671553	Here is a link to all of the pet food recalls from 2018 and the latest Hill's Science Diet recall as of January of… https://t.co/YW90ONc6SW
05.02.2019	15:11:33	Training	1	Hill's Pet Nutrition Is Latest Brand to Get Hit by Dog Food Recall - Newser	https://twitter.com/tweet/status/1092802917130817536	Hill's Pet Nutrition Is Latest Brand to Get Hit by Dog Food Recall - Newser https://t.co/yOzjnJPn56
05.02.2019	01:15:18	Training	1	HILL'S DOG FOOD RECALL-PAGE 3	https://twitter.com/tweet/status/1092592603286159361	HILL'S DOG FOOD RECALL-PAGE 3 https://t.co/n4l5sBivMo
05.02.2019	05:09:48	Training	1	Big Fat pet food recall! Oh, and by the way...don't believe the bs that they recalled ALL effected food! Throw it…	https://twitter.com/tweet/status/1092651480669138944	Big Fat pet food recall! Oh, and by the way...don't believe the bs that they recalled ALL effected food! Throw it… https://t.co/05AqyTrglx
